K1,K2,K3,K4,K5,K6,Col15
117658.211358,-32115.686074,109.119201,1775845.712238,221629.757235,-74.478185,1
11351.860993,-15858.657194,88.334591,310790.536656,187056.291065,-62.353829,1
35217.78907,-29067.276653,93.530744,598139.497683,431038.163972,-39.837169,1
61444.502399,-27037.313106,74.478185,639641.167083,705497.202888,-17.320508,1
22979.118064,-179341.736768,74.478185,2589746.77902,1085349.801394,-17.320508,1
693421.344658,-145781.520321,71.014083,3545894.250424,1664270.463316,-10.392305,1
24378.615117,-69709.848852,71.014083,6939591.464335,794121.046559,-8.660254,1
54907.742651,-45998.073297,86.60254,3184739.140385,183422.448471,-22.51666,1
283772.276109,-134509.333665,98.726896,2647671.754177,1037934.910537,-39.837169,1
66231.890831,-80422.583097,76.210236,1255842.490587,653187.536449,-48.497423,1
52070.643428,-66133.163935,81.406388,2887830.990952,498020.032802,-55.425626,1
13887.583375,-41570.951432,71.014083,243813.863978,162726.173371,-62.353829,1
17720.611812,-17001.810727,76.210236,206886.540761,70510.056325,-69.282032,1
563787.734016,-239868.252239,105.655099,1011153.940951,1071334.04626,-72.746134,1
168391.711563,-251599.432358,114.315353,4792463.340987,976114.553114,-84.87049,1
25019.473915,-69450.041231,103.923048,2756349.282098,429560.724633,-77.942286,1
66836.376562,-38886.272681,103.923048,2062758.196461,254905.91735,-69.282032,1
195286.996503,-94398.501063,96.994845,630088.906879,468829.780542,-69.282032,1
862.561302,-18125.911701,86.60254,2168925.982762,114109.239253,-64.08588,1
6522.903341,-33603.517718,76.210236,601693.66594,268843.730198,-62.353829,1
92759.980999,-129533.151695,83.138439,875818.41905,367584.482636,-74.478185,1
51684.396098,-102594.565485,64.08588,1357025.434663,741787.131408,-72.746134,1
39343.534094,-61342.311401,64.08588,1017103.535475,719261.810656,-64.08588,1
7854.850412,-7704.161992,83.138439,73690.101608,48273.988058,-67.549981,1
46985.342257,-34086.759893,86.60254,548422.711302,98394.342276,-64.08588,1
53934.330097,-15810.159771,129.903811,1174093.156571,30056.277664,-64.08588,1
5812.76251,-45523.491375,119.511506,1485134.840594,203716.887783,-79.674337,1
45151.100452,-84910.326739,133.367912,572974.531499,142674.221172,-100.458947,1
2809.38641,-63860.713275,91.798693,1448441.344236,665656.570212,-86.60254,1
94072.875511,-63562.800536,83.138439,76236.216295,77275.44678,-102.190998,1
2436.995486,-4077.247601,81.406388,258610.774027,37618.41149,-90.066642,1
41624.645007,-77928.429934,64.08588,1190410.807229,360910.890875,-77.942286,1
31005.441506,-72662.995479,83.138439,774226.710983,515141.355035,-79.674337,1
248590.860106,-66290.780558,65.817931,929818.567078,517642.436401,-55.425626,1
57699.808553,-169820.653479,81.406388,3834994.314817,366273.320175,-84.87049,1
10134.229275,-26244.033836,71.014083,1679386.070714,112853.502418,-84.87049,1
4117.08477,-31183.842739,64.08588,703777.276436,129505.438882,-95.262794,1
5532.170279,-37339.55131,34.641016,1318435.342671,156970.568538,-112.583302,1
28710.474186,-29477.772694,41.569219,1922420.511829,83365.337419,-107.38715,1
7690.305586,-6614.702034,46.765372,413551.379018,68242.801818,-91.798693,1
4276.433444,-13463.230927,39.837169,789269.572247,107555.158998,-79.674337,1
29018.77923,-26727.276012,64.08588,553760.891891,73743.795183,-86.60254,1
2594.61211,-8362.341299,39.837169,344995.076004,49874.403004,-77.942286,1
1191.650956,-145116.412811,13.856406,1101286.400875,351393.271687,-107.38715,1
70357.635854,-170194.776453,34.641016,1723504.868884,417999.285492,-122.975607,1
31945.945095,-65438.611561,41.569219,749326.748574,130198.259205,-124.707658,1
34195.879094,-28265.337129,51.961524,920108.690251,266387.682153,-117.779455,1
11171.727709,-4593.398742,98.726896,65833.519145,33319.461385,-90.066642,1
33754.206138,-104084.129179,96.994845,343141.78164,295813.493323,-86.60254,1
36511.631024,-32489.809048,88.334591,3238796.446089,177441.677032,-69.282032,1
170355.857178,-87383.695293,93.530744,1881066.066747,989195.000812,-64.08588,1
16163.498136,-25691.509629,86.60254,195933.051454,146896.961041,-72.746134,1
17873.032283,-3909.238673,88.334591,187633.063984,85715.730365,-38.105118,1
12905.510567,-21073.862176,76.210236,1906095.932967,158998.800033,-32.908965,1
50548.170768,-104870.480246,81.406388,580796.472946,285849.005027,-55.425626,1
54959.704175,-63891.89019,88.334591,746628.213415,178420.285738,-69.282032,1
29905.589243,-30149.808407,88.334591,557432.839603,174578.597047,-90.066642,1
11623.79297,-67955.281384,86.60254,163687.461569,208977.126086,-107.38715,1
12449.981205,-3819.172031,86.60254,600588.617525,40621.78759,-84.87049,1
7955.309359,-13873.726969,83.138439,215629.933237,53752.464762,-79.674337,1
25991.154418,-88024.554091,74.478185,1534068.74001,352723.486707,-90.066642,1
26503.841457,-36667.515596,91.798693,292507.008331,87957.00411,-90.066642,1
8942.578319,-12855.281094,88.334591,460493.420005,57739.645721,-102.190998,1
2068.068664,-12912.43877,64.08588,246453.509409,44193.276355,-109.119201,1
21544.979995,-10071.875446,96.994845,729198.586139,35834.399158,-39.837169,0
41073.852851,-20062.344504,110.851252,883766.800206,71822.950837,-55.425626,0
55074.019528,-30879.001797,121.243557,1129941.449435,206011.855103,-55.425626,0
2436.995486,-8961.630878,133.367912,410724.6721,37398.441037,-76.210236,0
47146.422982,-14641.025476,135.099963,887229.169771,56560.119121,-74.478185,0
39745.369881,-101146.57101,121.243557,2873475.753858,233761.041091,-88.334591,0
144167.248968,-72754.794172,140.296115,1271884.745166,184666.060951,-98.726896,0
12592.009371,-8097.337525,140.296115,441575.961085,78132.811929,-86.60254,0
13383.55659,-69590.337347,109.119201,2390886.561701,208078.191716,-98.726896,0
148587.442629,-274604.531184,91.798693,3433376.765862,3216591.554736,-71.014083,0
300001.592176,-64707.68612,71.014083,996180.361719,1019647.918111,-46.765372,0
1060.015094,-15385.807324,51.961524,707655.338194,129004.876199,-50.229473,0
51026.216791,-13147.99768,81.406388,2383445.671432,80375.817725,-29.444864,0
96795.659381,-95439.463599,109.119201,2274111.696255,451261.589201,-39.837169,0
12865.673399,-24607.245823,110.851252,1096596.007288,103781.020288,-64.08588,0
359090.505476,-121453.134678,119.511506,4391060.566332,2617750.576476,-45.033321,0
50160.191387,-4104.960414,121.243557,675463.441885,83782.761664,-22.51666,0
109342.635431,-191188.964292,110.851252,2795729.189259,1576332.511765,-12.124356,0
149749.648721,-77180.183985,110.851252,2789109.291073,1169918.914125,-6.928203,0
49864.010699,-40796.724721,116.047404,1385224.953861,177341.218085,-17.320508,0
63254.495492,-176513.297799,91.798693,1598343.413428,1410677.440479,-41.569219,0
50111.693965,-48357.126497,98.726896,922031.266647,142835.301897,-57.157677,0
44179.419949,-40093.512094,103.923048,758484.101193,142369.38023,-88.334591,0
31928.624587,-31609.927238,93.530744,380337.572732,189643.974972,-81.406388,0
12754.822147,-95893.26091,74.478185,613305.334554,986589.996398,-79.674337,0
159530.539631,-84427.084564,58.889727,1052650.414198,1499883.253221,-50.229473,0
25788.504474,-19961.885557,39.837169,1076270.391061,191736.292347,-32.908965,0
377102.101824,-137450.355936,69.282032,901920.42472,434445.10791,-32.908965,0
20488.429003,-37985.606261,98.726896,1842569.505498,89236.989657,-57.157677,0
354684.168222,-306067.234104,109.119201,2559226.31174,1908458.450269,-76.210236,0
1387.372697,-13584.474484,71.014083,127556.881723,39679.551951,-103.923048,0
33381.815214,-17029.52354,81.406388,889811.657525,109957.513468,-86.60254,0
34124.865011,-47477.244686,81.406388,347814.854719,204823.668249,-91.798693,0
16761.055665,-31021.029964,83.138439,1462011.962313,97145.533644,-98.726896,0
205362.33605,-96979.256767,109.119201,1556529.974882,723151.99677,-74.478185,0
13381.824539,-24201.945934,93.530744,810811.088141,86578.291667,-91.798693,0
3277.040128,-72311.389165,71.014083,338958.87894,103881.479235,-126.439709,0
8182.208015,-22059.399085,74.478185,413184.184247,84589.89734,-121.243557,0
105975.528661,-60628.706468,81.406388,476840.515527,236416.274979,-135.099963,0
435946.79596,-179883.868671,91.798693,3856901.293431,1223804.746799,-116.047404,0
39198.041826,-47645.253615,105.655099,251712.015661,324709.296946,-74.478185,0
113664.102196,-221413.250884,105.655099,2089137.330261,622855.862707,-81.406388,0
15468.945762,-19114.912712,93.530744,241977.890122,97552.565584,-79.674337,0
42980.84079,-125227.273387,81.406388,1676938.682923,299902.86528,-103.923048,0
26055.240298,-57052.021551,83.138439,1581253.26811,203791.365968,-119.511506,0
11966.739029,-56669.238322,76.210236,1713332.534491,351592.45753,-103.923048,0
24470.413809,-135382.287272,69.282032,1926270.860774,621387.083622,-110.851252,0
2168.527611,-104846.231535,71.014083,727629.348107,156315.853332,-124.707658,0
1967.609717,-42854.401081,51.961524,1880141.151616,146623.297013,-124.707658,0
15222.994548,-47584.631836,60.621778,72391.063502,69534.911721,-157.616623,0
16868.442815,-40760.351655,60.621778,879143.956601,193092.488129,-155.884573,0
3954.271994,-139641.400208,58.889727,81690.444288,150101.255035,-162.812776,0
6746.337895,-97225.207981,71.014083,88152.725851,117635.694698,-178.401233,0
25305.262299,-57924.975158,71.014083,591607.934087,152134.682683,-162.812776,0
3524.723393,-47950.094557,71.014083,1298184.204629,104307.563733,-173.205081,0
50556.831022,-262348.53967,76.210236,140931.778059,282270.588059,-173.205081,0
39683.016052,-48095.586825,76.210236,749482.633146,427965.505839,-126.439709,0
2499.349315,-155882.84063,64.08588,2377314.211573,438631.474712,-126.439709,0
32351.244984,-69027.420834,83.138439,1557021.877312,169375.516421,-119.511506,0
22850.946304,-159499.362717,81.406388,183127.999833,179404.090597,-119.511506,0
75948.695861,-77679.014618,81.406388,798650.359421,483867.445653,-124.707658,0
22000.509358,-13421.661708,98.726896,2712497.219752,146829.411059,-96.994845,0
959.556147,-10253.740781,76.210236,1673637.394084,18605.689775,-110.851252,0
85630.859875,-80270.162626,93.530744,397770.664111,360515.983291,-71.014083,0
6181.689332,-43716.962383,88.334591,1025762.057462,96821.640143,-91.798693,0
19520.212601,-42913.290808,86.60254,1059485.086685,76314.158581,-124.707658,0
13421.661708,-35122.526276,88.334591,1153396.881471,136591.258736,-109.119201,0
7238.240325,-74628.873146,71.014083,77573.359519,113726.456025,-138.564065,0
9893.474213,-82409.245373,50.229473,1209513.595586,214812.405256,-135.099963,0
11698.271154,-9178.137229,64.08588,467412.962981,16222.387864,-124.707658,0
13199.959204,-22352.115672,71.014083,1069941.47741,63024.132735,-133.367912,0
12524.45939,-10078.803649,83.138439,866927.802255,33707.440766,-109.119201,0
18758.110246,-17545.674681,103.923048,587283.003221,103209.443521,-91.798693,0
9962.756245,-5260.238303,96.994845,98598.724272,31287.765788,-76.210236,0
161316.284014,-170343.732823,96.994845,1908960.745003,895643.472594,-65.817931,0
125163.187507,-206784.349763,110.851252,1280347.545412,482171.767913,-69.282032,0
47104.853763,-21946.815783,105.655099,1099672.129522,439514.820624,-45.033321,0
22393.684891,-9801.67552,96.994845,756608.290169,88369.232202,-41.569219,0
189032.561036,-77592.412077,93.530744,806451.516258,1065287.45689,-24.248711,0
33788.847154,-55127.713103,81.406388,443119.218354,132656.039301,-29.444864,0
60370.630898,-33109.883237,86.60254,885699.768908,360122.807757,-41.569219,0
48215.09833,-209061.996575,83.138439,815608.868878,540883.094137,-65.817931,0
182483.676933,-61614.243378,96.994845,1916683.959554,402083.470621,-71.014083,0
187510.088377,-208052.210954,96.994845,1688439.500285,668374.15793,-69.282032,0
82686.373503,-116903.037206,98.726896,1702077.668344,385589.150781,-88.334591,0
21548.444097,-49200.63524,109.119201,3108156.513928,95439.463599,-91.798693,0
21338.865949,-104780.413604,91.798693,1604748.537314,223895.279691,-119.511506,0
16821.677443,-65118.182161,91.798693,68071.328788,89567.811361,-138.564065,0
14306.739671,-7763.05172,91.798693,235534.661118,40422.601747,-126.439709,0
81222.79057,-89683.858765,93.530744,3090643.748213,672066.890251,-102.190998,0
4162.118091,-38254.074136,81.406388,484402.649353,287837.399354,-79.674337,0
5388.410062,-5026.411444,96.994845,628031.23052,14114.482031,-55.425626,0
238359.635985,-68057.472382,98.726896,2126963.587847,786461.917888,-41.569219,0
178638.52414,-260200.796669,96.994845,4691566.185293,862635.780354,-55.425626,0
53097.749557,-37890.343466,128.17176,830177.14822,93024.984773,-69.282032,0
24063.38187,-139620.615598,105.655099,602438.447787,338922.505873,-79.674337,0
4705.982044,-70693.653711,93.530744,438834.124656,115226.412024,-119.511506,0
42797.243404,-74173.343783,93.530744,301647.040443,182575.475626,-124.707658,0
49914.240173,-98051.396216,83.138439,1007191.008703,202350.299696,-135.099963,0
23886.712687,-185015.935214,69.282032,576194.413951,723233.403158,-126.439709,0
30716.189021,-78169.184996,83.138439,825469.434125,184544.817394,-114.315353,0
39767.886542,-68900.981125,83.138439,220457.158838,225883.674018,-109.119201,0
17287.59911,-22438.718212,98.726896,531183.609614,25419.577652,-110.851252,0
54854.049076,-145106.020506,121.243557,191571.74752,194233.909612,-126.439709,0
6701.304574,-42376.355058,93.530744,1093736.391405,233127.110496,-116.047404,0
65618.744845,-82384.996662,88.334591,1413341.334621,482852.46388,-109.119201,0
5715.767665,-57618.402165,71.014083,1821738.130436,156035.261101,-102.190998,0
18480.982117,-94415.821571,65.817931,65114.71806,145227.264062,-98.726896,0
83599.164278,-51923.419109,86.60254,733793.716931,370147.917832,-93.530744,0
23962.922923,-112534.805069,60.621778,894379.075504,984489.018768,-88.334591,0
10274.52539,-117341.24606,41.569219,1724377.822491,272122.502377,-96.994845,0
11400.358415,-20859.087876,27.712813,473800.76636,183477.874097,-65.817931,0
11570.099395,-13582.742433,46.765372,235546.785474,25610.103241,-79.674337,0
1770.155925,-32112.221972,64.08588,127809.761141,44802.958239,-121.243557,0
45010.804336,-157933.588787,83.138439,435707.772949,326259.482419,-119.511506,0
14124.874336,-93490.90644,109.119201,147444.289096,139800.748882,-145.492268,0
29455.256034,-72947.051812,96.994845,485637.601579,260590.5081,-143.760217,0
30993.317151,-71195.948445,128.17176,172948.737237,78494.810548,-140.296115,0
22414.469501,-43398.265034,129.903811,101061.70052,51994.433192,-150.68842,0
43514.312439,-35778.973532,116.047404,1003094.708543,234815.860033,-124.707658,0
40202.631294,-34166.43423,121.243557,73438.954241,59932.422043,-135.099963,0
37083.20779,-41633.305262,119.511506,626766.83343,88935.612816,-114.315353,0
84047.765437,-62707.167437,93.530744,945791.539625,223439.750329,-76.210236,0
112037.706488,-31393.420887,98.726896,3302987.981069,385758.89176,-58.889727,0
97393.21691,-76740.24308,96.994845,2409778.039859,416371.157733,-48.497423,0
53037.127779,-29321.888121,88.334591,767139.159079,893468.01678,-24.248711,0
14753.608779,-4645.360266,83.138439,381304.057083,59419.735004,-8.660254,0
53428.571261,-51739.821724,74.478185,2056013.590617,416714.103793,-13.856406,0
163438.046253,-124283.305697,64.08588,3957954.333697,1563257.260219,-8.660254,0
117142.060217,-166961.037596,76.210236,660275.088353,824598.212569,-29.444864,0
19275.993437,-42540.899885,71.014083,1282089.988525,104766.557197,-58.889727,0
23318.600022,-42899.434402,76.210236,732080.718683,188060.880533,-71.014083,0
9547.064051,-63083.022462,76.210236,1251692.496852,151507.68029,-98.726896,0
8774.569391,-92486.316972,50.229473,2449034.971413,691568.050294,-98.726896,0
79993.034497,-249815.420026,51.961524,568239.104592,678380.215445,-95.262794,0
56255.278179,-15702.772621,41.569219,1543676.425839,804982.737173,-58.889727,0
40310.018445,-85468.047099,45.033321,391251.224871,312555.496429,-53.693575,0
45012.536387,-19828.517645,76.210236,1135070.051877,104198.444533,-57.157677,0
4110.156566,-10989.862374,81.406388,339554.704417,23477.948697,-65.817931,0
10387.108693,-26666.654233,81.406388,1003363.176418,175302.594285,-95.262794,0
50579.347683,-148552.801613,86.60254,1458412.760735,278217.589169,-110.851252,0
24252.175408,-26709.955504,83.138439,492770.186804,69941.94366,-122.975607,0
43387.87273,-45887.222045,88.334591,743238.589985,122658.64204,-116.047404,0
129500.24273,-46801.744871,105.655099,3318697.681893,408608.106014,-105.655099,0
28868.09081,-69709.848852,116.047404,93840.780703,87163.72484,-105.655099,0
10414.821506,-26514.233762,96.994845,461433.923594,150392.23957,-98.726896,0
30866.877442,-31583.946476,93.530744,1590294.573325,101191.604331,-98.726896,0
25928.800589,-21125.8237,81.406388,521821.875,251647.929781,-95.262794,0
37372.460275,-71826.414939,71.014083,1705701.118633,179275.918837,-83.138439,0
75813.595898,-96386.89539,86.60254,1177726.999165,292891.523611,-93.530744,0
