K1,K2,K3,K4,K5,K6,K7,K8,score_class
-77937268.58941,-77946536.793281,3729540.133448,7591.57869,-2232.613491,-3739840.639601,-3569.756714,119.511506,0
-77940904.164055,-77943426.030031,14080010.755707,155337.244626,-618.342138,-14235994.055284,-30090.91868,29446.595779,0
-112577063.644968,-112588649.33282,83947610.511792,7962.237562,-2133.886595,-83958446.221644,-4446.174423,1.732051,0
-77069706.856559,-77081682.255843,235589735.13759,784298.586429,-2859.615883,-236376451.666946,-157315.246648,154154.253924,1
-76185520.900057,-76233365.339515,318461524.67907,387731.69763,-20633.921271,-318853903.469017,-21350.990305,1.732051,1
-69243206.651853,-69319359.729709,116120782.439577,197067.544733,-32671.674383,-116322523.057389,-35562.467181,1.732051,0
-76143998.446048,-76274447.85262,92279659.061701,304137.729504,-40124.689008,-92606692.770831,-62071.504791,1.732051,1
-76181654.962655,-76237357.716626,260503200.615296,225059.217834,-23969.851126,-260732233.157682,-25507.912243,1.732051,0
-76162493.284571,-76256834.627957,77615024.000763,62963.510957,-40975.125955,-77683822.790891,-46029.250211,613.145986,0
-4501212.069491,-4505368.991429,146010074.817013,158169.147696,-1808.261043,-146168372.136469,-1782.280281,1.732051,1
-76183473.616003,-76234920.72114,2575220.068897,36636.338682,-22856.142457,-2617703.811105,-24174.233121,1733.782858,1
-86596038.259712,-86607727.870613,107936492.499551,271344.811565,-2965.270983,-108211225.202496,-3526.455444,1.732051,1
-69259027.203929,-69304328.992801,9980270.742902,68125.022363,-19757.503562,-10051565.418243,-40377.568426,19054.290934,0
-74473227.59605,-74481298.952814,89662885.36188,127222.595918,-2999.911999,-89794143.636179,-1046.158688,1.732051,1
-74435553.758935,-74519513.189781,64125310.016683,79560.021795,-22083.647797,-64224625.809989,-39837.168574,1.732051,0
-77894414.188329,-77981049.637673,42443274.572981,157959.569549,-28156.217928,-42627753.572445,-29358.261188,1.732051,1
-74477898.937078,-74478408.160016,42314338.978815,79996.498598,-133.367912,-42393954.426236,-0,1.732051,0
-72718900.883045,-72770800.053443,274247591.88602,169545.2574,-19882.21122,-274424011.653075,-22012.633713,1.732051,1
-76208113.770791,-76212076.703039,53929800.784025,82506.240219,-978.608706,-54013361.843186,-1370.052189,1.732051,1
-69232928.662361,-69330237.008781,50380286.547414,248807.366456,-45927.059213,-50632383.078354,-74592.500079,27714.544972,1
-72709925.395761,-72780714.312266,239767325.638042,735191.481933,-31067.795335,-240507034.308481,-99863.121361,67551.713546,1
-72729275.867383,-72762158.851964,200913738.488102,365190.78842,-14686.058797,-201280512.370961,-33996.693251,19054.290934,1
-77938623.053141,-77945428.280764,184970967.710634,243997.461364,-1520.740609,-185216437.415184,-2307.091676,1.732051,1
-72702461.988831,-72788622.856253,152132749.714111,222152.836579,-39284.644366,-152358546.785589,-41131.010527,1.732051,0
-69274307.356153,-69288679.913755,121414437.198395,35262.822391,-2324.412184,-121452940.687847,-5544.294635,1.732051,0
-74468223.701267,-74486536.674456,276394520.823525,231060.773882,-3292.628585,-276629754.107803,-47854.831762,41570.951432,1
-53886064.769084,-53897879.087642,100022735.039261,37928.448584,-3199.097842,-100065159.891742,-3425.996497,1.732051,1
-72733365.239339,-72757780.227523,78437084.758899,134543.974681,-8047.108052,-78575283.360784,-39714.192967,29446.595779,1
-72718161.297351,-72773098.484865,71934888.084999,70274.497415,-20057.148352,-72012258.794574,-27317.905337,1548.453422,0
-72721869.61813,-72769885.530617,71430007.398949,40117.760805,-21293.832628,-71472252.118145,-23204.284669,1.732051,1
-55421926.181679,-55428480.261935,61015923.746681,110735.20428,-1967.609717,-61128676.790152,-1733.782858,1.732051,1
-72741516.27044,-72749824.918164,103908776.355478,207288.376548,-1732.050808,-104118125.872488,-2275.914761,1.732051,0
-55420961.429379,-55429727.338516,60043288.88364,128895.756998,-1742.443112,-60173584.13769,-3348.054211,1.732051,1
-72717397.462944,-72772748.610602,65196716.809076,173619.0409,-19438.806213,-65377714.386416,-58642.044192,34642.748202,0
-72686532.317554,-72804299.648113,42179957.81691,110399.186424,-39535.791734,-42308553.929118,-57774.286737,1297.306055,0
-72731556.978296,-72759505.350127,36216785.74663,73641.604185,-9862.297298,-36294101.030579,-12115.695399,1.732051,0
-86580751.179285,-86623451.427844,41769082.456389,450518.539404,-21657.563298,-42220874.053137,-37072.815485,17322.240126,1
-53680726.681745,-53704360.515014,136437.106214,266456.964186,-10719.662448,-406805.041123,-8239.365692,0,1
-69275400.280213,-69287744.606318,45731860.551585,59979.187415,-2513.205722,-45794893.344574,-37493.703831,32910.697395,0
-76188172.669844,-76231428.906712,10554556.436863,446271.550824,-19916.852236,-11001981.533525,-106429.325973,86604.272429,1
-77937940.625123,-77945842.240907,9808905.100103,38971.14317,-1865.41872,-9850287.257998,-2611.932618,1.732051,0
-68849140.718285,-68856341.735473,83946608.504444,3765.478456,-3134.161892,-83954139.493267,-1940.746974,789.815168,1
-46762953.861432,-46767694.484493,2182150.190678,44343.964775,-1825.581551,-2227036.287356,-1863.686669,0,1
-71010078.608857,-71017462.34145,202169676.241484,325599.571061,-2352.124997,-202496451.875043,-2558.239043,1.732051,1
-68852134.584061,-68854401.838568,83948604.708956,1570.970082,-1143.153533,-83951760.505527,-531.739598,278.86018,0
-112548663.207876,-112615792.301025,97115615.930516,258089.426734,-24662.671449,-97382298.061307,-30063.205867,1.732051,1
-71011944.027577,-71016042.059787,38292504.879285,52746.143243,-1366.588087,-38346097.995372,-2495.885214,876.417709,0
-69250323.648621,-69312407.277767,508335966.331049,1241882.161078,-23846.875519,-509582294.66655,-52896.831663,24250.443357,1
-72745377.01169,-72746755.724133,32217405.953769,216942.82775,-316.965298,-32434658.818613,-19104.520407,19054.290934,1
-71009846.514049,-71017689.240105,12476034.713053,61051.326865,-1898.327685,-12539285.744443,-21853.285039,19054.290934,0
-13852405.423186,-13859872.294217,157268524.577717,220578.402395,-1688.749537,-157491082.714184,-2802.458207,1.732051,1
-69112724.336315,-69425808.108241,259927252.15256,655435.738397,-84416.692259,-260672515.509939,-226441.394378,109120.932928,1
-69248295.417125,-69314340.246469,283935487.256452,421065.015422,-29138.290736,-284360664.160491,-47823.654848,17322.240126,1
-121239216.010498,-121247238.869838,202188993.80414,99301.9369,-2357.321149,-202290046.844406,-2811.118461,1.732051,0
-69274496.149691,-69288366.412558,205245090.066946,589583.166693,-2930.629966,-205838191.028829,-25712.294238,20786.341742,1
-69224477.98647,-69338015.648957,219151055.697254,598361.200186,-34474.739274,-219770163.402013,-197433.007453,143761.949079,0
-69272059.154205,-69289968.559555,287772814.643706,381577.721111,-3763.746405,-288157941.336921,-180219.886528,174938.863615,0
-65774740.26868,-65857650.076737,193549106.951742,88729.49877,-25984.226215,-193651514.45574,-37278.929531,1181.258651,0
-69225063.419643,-69336325.167369,188250753.139084,201884.378029,-33847.736882,-188476879.300215,-51504.262814,1.732051,1
-69268520.574405,-69294175.710967,240080871.867533,134330.932432,-6561.008459,-240221055.399643,-10607.079146,1.732051,0
-69278705.033154,-69284211.222671,216625093.421273,353885.692799,-1974.537921,-216981523.496709,-100947.385167,100460.67889,1
-69251638.275184,-69311040.68968,186096712.400962,149829.323058,-27362.938658,-186250833.745921,-27563.856552,1.732051,1
-69276813.633672,-69286662.074564,177204105.479333,113714.331669,-2315.75193,-177319730.263044,-72813.683899,69283.764354,1
-69227235.411356,-69300308.902877,167812884.431476,847618.899852,-53837.335252,-168733138.613994,-108977.172711,128173.491811,1
-69281322.161924,-69282577.898759,162729786.429081,228798.715527,-329.089653,-162958860.540686,-20898.925044,20786.341742,0
-77930539.572023,-77952422.301925,157098423.332007,164444.367772,-5071.444765,-157267026.353768,-10007.789566,1733.782858,0
-69280868.364612,-69283066.337087,154391054.714696,171041.749298,-621.80624,-154561545.671837,-547.328055,1.732051,0
-69273931.501128,-69288931.061122,151840124.926325,491540.430731,-2930.629966,-152335311.324005,-5516.581822,1.732051,1
-69258746.611698,-69303774.736542,156481915.43551,160917.912328,-15394.467578,-156649307.753757,-44158.635339,24250.443357,0
-69191582.877533,-69355154.291698,142885165.907674,262985.934367,-48499.154663,-143202714.906581,-79740.155079,24250.443357,1
-69257359.239001,-69305099.75541,163009365.410184,154744.88325,-20654.70588,-163168662.122956,-43554.149607,22518.392549,1
-69250767.053628,-69311317.817809,164526124.034423,132699.340571,-21028.828855,-164667842.163549,-75441.204974,48499.154663,1
-69215964.956751,-69345783.896829,140761692.402204,275207.284865,-40415.673544,-141063070.974772,-61094.628135,1.732051,1
-60592125.555085,-60649795.918774,149292505.087047,189152.072542,-24148.252359,-149486167.419892,-121279.929597,95264.526467,0
-69239241.987554,-69324115.941227,141283593.951541,123942.091688,-40540.381202,-141410393.927062,-60237.262986,19054.290934,1
-60557524.376102,-60684144.218339,130339698.473899,263018.843333,-39989.589045,-130625216.657221,-153603.461768,93532.47566,1
-69271638.265859,-69290995.665684,157325995.755563,51904.36655,-4891.311481,-157382339.368333,-7338.699272,1.732051,0
-69277759.333413,-69285740.623534,125494177.220524,196762.703791,-2040.355851,-125692226.838064,-2999.911999,1.732051,1
-69271707.547891,-69290815.5324,130430705.619481,191479.948828,-3103.835047,-130626332.097942,-6891.830163,1.732051,1
-69274175.720292,-69288823.673972,128336737.599518,1142226.885813,-6256.167517,-129479155.01092,-27605.425771,22518.392549,1
-69268702.43974,-69293761.750824,125163852.61486,222823.140241,-5061.05246,-125390843.069344,-9734.125539,1.732051,1
-69231430.438412,-69332131.872364,123534579.970161,328980.534237,-42066.317963,-123871290.647153,-49235.276256,1.732051,1
-69276243.788956,-69286949.594998,122689983.498968,190089.112029,-2080.19302,-122882397.023181,-3869.401504,1.732051,0
-69280814.671037,-69283236.078066,121945141.029935,197282.319033,-758.638254,-122142473.578442,-983.804859,1.732051,1
-69247422.463518,-69315514.576916,121496441.143879,83720.407835,-30568.964703,-121583864.67634,-33402.599824,1150.081736,0
-58798827.69891,-58965788.736505,115659513.060811,179009.183013,-56402.502498,-115886856.85366,-64480.787464,3465.833666,0
-112558354.032145,-112588386.061097,200210773.543495,179949.686602,-21193.373681,-200431279.199756,-45294.860669,60623.510316,1
-34627707.072972,-34653150.899335,111106142.013301,256774.800171,-4634.967961,-111368573.69141,-10641.720162,1.732051,0
-69277023.21182,-69286109.550356,145327023.26054,182462.892323,-2629.253126,-145512880.972447,-30539.519839,27714.544972,0
-68754404.593449,-69808080.381725,114837502.532148,413262.126534,-285630.766625,-115490842.489068,-524096.05771,1.732051,0
-69227701.333023,-69311374.975486,125186812.680365,333759.262415,-50965.595013,-125571094.132786,-98834.283181,95264.526467,1
-69276583.270914,-69286433.443857,102308092.941409,150847.768933,-2045.552004,-102461471.236572,-3138.476063,1.732051,0
-68849474.154021,-68857174.851911,105520383.81399,256301.950301,-1910.452041,-105778710.531685,-23559.355085,20786.341742,0
-86597747.793859,-86606562.200419,100262253.417237,62511.445696,-2499.349315,-100327139.50459,-3058.801726,1.732051,0
-69265195.036855,-69296940.064056,93445010.557846,139591.170734,-8854.243728,-93589841.182274,-12817.175976,1.732051,0
-69268127.398872,-69294219.012237,95201081.446015,93248.419327,-5177.099864,-95301025.973764,-10357.663829,1.732051,0
-60590720.86188,-60651481.20421,93898499.564386,206585.16392,-27331.761743,-94108798.245237,-28121.576912,1.732051,1
-69256662.954577,-69306177.091013,100407305.744167,319061.079262,-20271.922652,-100730354.004388,-65757.308909,43303.00224,1
-51930184.499754,-51991227.166365,105793594.044275,387591.401515,-25882.035218,-106185631.620212,-77703.263329,50231.20547,1
-69100189.484621,-69392854.109576,91831153.165335,1468870.883511,-110854.715786,-93475014.873986,-124092.780108,84872.221622,1
-72692287.922387,-72799079.246979,94216980.406627,228334.525911,-32072.384804,-94466033.724298,-72500.182703,20786.341742,0
-69276039.406961,-69287848.529367,98742046.27984,40746.495248,-5369.357503,-98783541.021037,-5507.921568,1.732051,0
-69280525.418553,-69283502.813891,88090650.882326,409953.909491,-1260.932988,-88499248.596034,-25196.143098,24250.443357,1
-51959026.609802,-51963654.64956,88655540.200655,120694.496424,-1034.034332,-88777135.363499,-1593.486743,1.732051,1
-69273451.723054,-69289376.198179,90063138.054798,299468.120527,-4695.589739,-90365912.660317,-34954.517348,29446.595779,0
-69277166.972037,-69285801.245312,86342743.149613,14983.971536,-2745.30053,-86361033.606141,-3112.495301,457.261413,0
-69209308.685498,-69353548.6806,82689305.864548,323900.429219,-70485.807614,-83015780.121266,-69983.51288,1.732051,1
-69249256.705323,-69314404.332349,90591016.911471,228822.964239,-31577.018273,-90820595.049862,-31677.47722,1.732051,1
-74475432.496728,-74480386.162038,82801440.565881,151923.372484,-1491.295745,-82954598.890591,-1328.482969,1.732051,1
-43283755.691456,-43316972.961843,89805805.534267,68261.854377,-7004.413466,-89881134.155939,-32663.014129,19054.290934,1
-69273389.369225,-69289471.460974,79693460.721135,94814.193257,-2932.362017,-79791863.723665,-11221.957182,5197.884474,0
-69249959.917951,-69285977.914495,81436103.019392,45223.846586,-29645.781622,-81538186.629888,-3110.76325,27714.544972,1
-69251416.572681,-69311059.742239,79402088.206082,100994.150539,-24101.486987,-79507857.620697,-27293.656626,1.732051,1
-69242089.479082,-69320683.016526,103171901.32016,190769.807996,-37659.980709,-103365686.628613,-37010.461656,1.732051,0
-62245452.921399,-62418897.025168,76449939.240442,99608.509892,-64087.611931,-76655079.873989,-21636.778688,1.732051,1
-69280572.183924,-69282926.040972,78808311.744384,31031.422268,-1380.444494,-78840631.812453,-1498.223949,1203.775311,0
-69273678.62171,-69289516.494295,72392045.575149,161628.053159,-2596.344161,-72555132.015088,-6259.631619,1.732051,0
-69273368.584616,-69290053.430045,65964093.259116,90631.290557,-5835.279171,-66056874.024725,-7357.751831,1.732051,0
-69233243.895607,-69328685.091257,65346293.252716,75545.128023,-43701.373926,-65427696.17657,-44354.35708,1.732051,0
-68847527.328913,-68858380.359273,87574324.804538,141110.179293,-2589.415957,-87718696.435502,-3322.073449,1.732051,1
-69281084.870963,-69282702.606418,64728560.796299,333560.076572,-576.772919,-65062378.948441,-72557.34038,72747.865969,1
-69279872.435398,-69283880.400967,64259826.278551,53212.06491,-1009.785621,-64314255.975179,-1293.841953,1.732051,0
-69273070.671877,-69289797.086525,66119660.866499,182613.580744,-4655.752571,-66305234.522073,-50884.188625,45035.053048,0
-69258329.187454,-69304491.805577,62822849.37861,201595.125544,-22023.026018,-63027220.981599,-20987.259635,1.732051,1
-65811700.500863,-65823197.854123,60937910.446257,118345.835529,-2204.900678,-61059048.347688,-4172.510395,1.732051,1
-69278992.553588,-69284604.398204,66757608.087892,146966.243073,-1645.448267,-66906065.62671,-1766.691824,1.732051,0
-103920495.411242,-103925187.53688,62418431.1035,17791.625895,-1058.283043,-62437423.040605,-2270.718609,677.231866,0
-69275715.51346,-69287351.430785,73741096.647894,145485.339633,-2210.09683,-73889512.617493,-38493.097147,34642.748202,0
-69275963.196725,-69287072.570605,58652504.046686,52127.801105,-2256.862202,-58707834.409734,-4638.432063,772.49466,0
-69239164.045268,-69323457.76192,58006539.162105,195907.070692,-32616.248757,-58209585.746226,-67435.666142,27714.544972,1
-51957796.853728,-51964683.487739,72867301.264187,63718.685109,-1927.772549,-72932481.800178,-2388.498064,1.732051,0
-68852157.950791,-68853743.659261,83948444.4783,14779.589541,-1299.920087,-83965655.899086,508.372868,521.347293,1
-69275459.16994,-69287637.219168,56901476.89047,87832.296452,-2696.803107,-56992296.974565,-5611.844617,1217.631718,0
-69221535.232148,-69332130.140313,73777888.871149,254772.549438,-34642.748202,-74068551.24537,-80753.404801,41570.951432,0
-43295542.297201,-43305960.582809,55518683.735942,33147.988355,-2634.449278,-55554833.368347,-3543.775952,1.732051,0
